Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,BioProject,Library Name,tissue,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,BioSampleModel,Cultivar,dev_stage,Collection_Date,AGE,isolate,Ecotype,treatment,replicate,source_name,HOST,collected_by,isolation_source,GEO_Accession (exp),sample_type,lat_lon,strain,BIOMATERIAL_PROVIDER,id,BREED,genotype,sex,disease_stage,disease,infected_with,treatment_time,tree_number,Developmental_stage,temp,env_broad_scale,env_local_scale,env_medium,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),INSDC_center_name,INSDC_status,Sample_name,Submitter_Id,host_tissue_sampled,infection,Development_stage,lab_host,PHENOTYPE,Month,Scientific_Name,ENA_first_public,common_name,cell_type,Host_disease,external_id,INSDC_first_public,INSDC_last_update,population,altitude,replicates,samp_size,isol_growth_condt,geographic_location_(country_and/or_sea),Note,height_or_length,Biological_Replicate,Host_age,sequencer,tissue_type,host_sex,host_subject_id,species_in_sample,sub_species,rootstock,samp_vol_we_dna_ext,scion,collection_method,host_common_name,host_dry_mass,host_genotype,host_height,host_length,host_life_stage,host_phenotype,host_subspecf_genlin,host_symbiont,host_taxid,host_tot_mass,misc_param,neg_cont_type,omics_observ_id,organism_count,oxy_stat_samp,perturbation,pos_cont_type,samp_collect_device,samp_mat_process,samp_store_dur,samp_store_loc,samp_store_temp,source_material_id,biol_stat,host_blood_press_diast,host_blood_press_syst,host_body_habitat,host_body_product,host_body_temp,host_color,Host_diet,host_family_relationship,host_growth_cond,host_last_meal,host_shape,host_substrate,rel_to_oxygen,samp_capt_status,samp_dis_stage,samp_salinity,size_frac,cell_line,geographic_location_(region_and_locality),growth_protocol,insert_size_n (exp)
SRR26558202,RNA-Seq,300,6040110300,SAMN37990376,2381389890,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259618,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,7-16-2,SRP469015,2023-10-29T20:57:00Z,1,PRJNA1032411,7-16-2,fruit pulp,China,Asia,China: hubei province,Plant,,90 days after flowering,2021-07-02,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558203,RNA-Seq,300,6113071800,SAMN37990375,2425683588,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259617,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,7-16-1,SRP469015,2023-10-29T21:01:00Z,1,PRJNA1032411,7-16-1,fruit pulp,China,Asia,China: hubei province,Plant,,90 days after flowering,2021-07-01,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558205,RNA-Seq,300,6054886800,SAMN37990394,2378530662,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259615,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,9-28-5,SRP469015,2023-10-29T20:59:00Z,1,PRJNA1032411,9-28-5,fruit pulp,China,Asia,China: hubei province,Plant,,150 days after flowering,2021-09-05,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558206,RNA-Seq,300,6045807000,SAMN37990393,2379268921,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259614,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,9-28-4,SRP469015,2023-10-29T20:57:00Z,1,PRJNA1032411,9-28-4,fruit pulp,China,Asia,China: hubei province,Plant,,150 days after flowering,2021-09-04,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558207,RNA-Seq,300,6420025200,SAMN37990392,2535902368,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259613,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,8-28-3,SRP469015,2023-10-29T20:57:00Z,1,PRJNA1032411,8-28-3,fruit pulp,China,Asia,China: hubei province,Plant,,120 days after flowering,2021-08-06,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558208,RNA-Seq,300,6648035700,SAMN37990374,2652786729,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259612,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,6-16-3,SRP469015,2023-10-29T20:59:00Z,1,PRJNA1032411,6-16-3,fruit pulp,China,Asia,China: hubei province,Plant,,60 days after flowering,2021-06-03,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558210,RNA-Seq,300,6053311500,SAMN37990390,2399807929,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259610,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,8-28-1,SRP469015,2023-10-29T20:56:00Z,1,PRJNA1032411,8-28-1,fruit pulp,China,Asia,China: hubei province,Plant,,120 days after flowering,2021-08-04,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558211,RNA-Seq,300,5987958000,SAMN37990389,2226093275,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259609,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,7-28-3,SRP469015,2023-10-29T20:59:00Z,1,PRJNA1032411,7-28-3,fruit pulp,China,Asia,China: hubei province,Plant,,90 days after flowering,2021-07-06,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558212,RNA-Seq,300,5998709400,SAMN37990388,2387937779,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259608,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,7-28-2,SRP469015,2023-10-29T20:57:00Z,1,PRJNA1032411,7-28-2,fruit pulp,China,Asia,China: hubei province,Plant,,90 days after flowering,2021-07-05,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558213,RNA-Seq,300,6542106300,SAMN37990387,2581152188,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259607,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,7-28-1,SRP469015,2023-10-29T20:57:00Z,1,PRJNA1032411,7-28-1,fruit pulp,China,Asia,China: hubei province,Plant,,90 days after flowering,2021-07-04,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558214,RNA-Seq,300,6182538600,SAMN37990386,2304794008,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259606,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,6-28-3,SRP469015,2023-10-29T20:58:00Z,1,PRJNA1032411,6-28-3,fruit pulp,China,Asia,China: hubei province,Plant,,60 days after flowering,2021-06-06,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558215,RNA-Seq,300,5977992300,SAMN37990385,2409169473,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259605,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,6-28-2,SRP469015,2023-10-29T21:02:00Z,1,PRJNA1032411,6-28-2,fruit pulp,China,Asia,China: hubei province,Plant,,60 days after flowering,2021-06-05,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558216,RNA-Seq,300,6106021200,SAMN37990384,2309556171,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259604,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,6-28-1,SRP469015,2023-10-29T20:57:00Z,1,PRJNA1032411,6-28-1,fruit pulp,China,Asia,China: hubei province,Plant,,60 days after flowering,2021-06-04,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558217,RNA-Seq,300,6177907200,SAMN37990383,2321633562,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259603,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,9-16-3,SRP469015,2023-10-29T20:57:00Z,1,PRJNA1032411,9-16-3,fruit pulp,China,Asia,China: hubei province,Plant,,150 days after flowering,2021-09-03,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558218,RNA-Seq,300,6179655600,SAMN37990382,2258218015,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259602,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,9-16-2,SRP469015,2023-10-29T20:59:00Z,1,PRJNA1032411,9-16-2,fruit pulp,China,Asia,China: hubei province,Plant,,150 days after flowering,2021-09-02,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558219,RNA-Seq,300,7216721100,SAMN37990373,2856891486,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259601,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,6-16-2,SRP469015,2023-10-29T20:58:00Z,1,PRJNA1032411,6-16-2,fruit pulp,China,Asia,China: hubei province,Plant,,60 days after flowering,2021-06-02,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26558220,RNA-Seq,300,6253243200,SAMN37990372,2473916428,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX22259600,HiSeq X Ten,PAIRED,PCR,TRANSCRIPTOMIC,Citrus sinensis,ILLUMINA,2024-09-11T00:00:00Z,6-16-1,SRP469015,2023-10-29T20:57:00Z,1,PRJNA1032411,6-16-1,fruit pulp,China,Asia,China: hubei province,Plant,,60 days after flowering,2021-06-01,not collected,fruit,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24601105,RNA-Seq,300,7227895500,SAMN35100793,4724939781,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20381981,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-12-31T00:00:00Z,ACO1_CK2,SRP438091,2023-05-16T22:19:00Z,1,PRJNA972879,D_08,root tips,China,Asia,China:Hubei,Plant,ZiYangXiangCheng,4-month-old,,missing,Citrus junos Sieb. ex Tanaka,missing,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24601116,RNA-Seq,300,7206050400,SAMN35100792,4733551586,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20381970,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-12-31T00:00:00Z,ACO1_CK1,SRP438091,2023-05-16T21:44:00Z,1,PRJNA972879,D_07,root tips,China,Asia,China:Hubei,Plant,ZiYangXiangCheng,4-month-old,,missing,Citrus junos Sieb. ex Tanaka,missing,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24601138,RNA-Seq,300,7215890400,SAMN35100790,5608579755,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20381948,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-12-31T00:00:00Z,ACC-12-2,SRP438091,2023-05-16T21:42:00Z,1,PRJNA972879,D_05,root tips,China,Asia,China:Hubei,Plant,ZiYangXiangCheng,4-month-old,,missing,Citrus junos Sieb. ex Tanaka,missing,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24601139,RNA-Seq,300,7214858400,SAMN35100825,4737730703,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20381947,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-12-31T00:00:00Z,HJ-2x-R1-12h,SRP438091,2023-05-16T21:37:00Z,1,PRJNA972879,D_40,root tips,China,Asia,China:Hubei,Plant,HongJu,4-month-old,,missing,Citrus reticulata Blanco,missing,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24601140,RNA-Seq,300,7202783400,SAMN35100824,4761214602,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20381946,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-12-31T00:00:00Z,HJ-2x-R3-0h,SRP438091,2023-05-16T21:41:00Z,1,PRJNA972879,D_39,root tips,China,Asia,China:Hubei,Plant,HongJu,4-month-old,,missing,Citrus reticulata Blanco,missing,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24601141,RNA-Seq,300,7230603600,SAMN35100823,4778839032,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20381945,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-12-31T00:00:00Z,HJ-2x-R2-0h,SRP438091,2023-05-16T22:17:00Z,1,PRJNA972879,D_38,root tips,China,Asia,China:Hubei,Plant,HongJu,4-month-old,,missing,Citrus reticulata Blanco,missing,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24601142,RNA-Seq,300,7219915500,SAMN35100822,4771349832,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20381944,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-12-31T00:00:00Z,HJ-2x-R1-0h,SRP438091,2023-05-16T21:42:00Z,1,PRJNA972879,D_37,root tips,China,Asia,China:Hubei,Plant,HongJu,4-month-old,,missing,Citrus reticulata Blanco,missing,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24601143,RNA-Seq,300,6239638800,SAMN35100821,1910360791,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20381943,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-12-31T00:00:00Z,XC-4x-R3-12h,SRP438091,2023-05-16T21:34:00Z,1,PRJNA972879,D_36,root tips,China,Asia,China:Hubei,Plant,ZiYangXiangCheng,4-month-old,,missing,Citrus junos Sieb. ex Tanaka,missing,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24601160,RNA-Seq,300,7234863600,SAMN35100788,4773994218,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20381926,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-12-31T00:00:00Z,ACC-12-CK3,SRP438091,2023-05-17T01:33:00Z,1,PRJNA972879,D_03,root tips,China,Asia,China:Hubei,Plant,ZiYangXiangCheng,4-month-old,,missing,Citrus junos Sieb. ex Tanaka,missing,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24601161,RNA-Seq,300,7225519800,SAMN35100805,4714580866,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20381925,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-12-31T00:00:00Z,OE-DREB-3-2,SRP438091,2023-05-16T21:51:00Z,1,PRJNA972879,D_20,root tips,China,Asia,China:Hubei,Plant,ZiYangXiangCheng,4-month-old,,missing,Citrus junos Sieb. ex Tanaka,missing,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24601162,RNA-Seq,300,7226876700,SAMN35100804,4753016890,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20381924,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-12-31T00:00:00Z,OE-DREB-3-1,SRP438091,2023-05-16T21:58:00Z,1,PRJNA972879,D_19,root tips,China,Asia,China:Hubei,Plant,ZiYangXiangCheng,4-month-old,,missing,Citrus junos Sieb. ex Tanaka,missing,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24601163,RNA-Seq,300,7215622200,SAMN35100803,4754052550,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20381923,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-12-31T00:00:00Z,DREB-WT3,SRP438091,2023-05-16T21:41:00Z,1,PRJNA972879,D_18,root tips,China,Asia,China:Hubei,Plant,ZiYangXiangCheng,4-month-old,,missing,Citrus junos Sieb. ex Tanaka,missing,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24601164,RNA-Seq,300,7214659500,SAMN35100802,5625337764,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20381922,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-12-31T00:00:00Z,DREB-WT2,SRP438091,2023-05-16T21:37:00Z,1,PRJNA972879,D_17,root tips,China,Asia,China:Hubei,Plant,ZiYangXiangCheng,4-month-old,,missing,Citrus junos Sieb. ex Tanaka,missing,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24601165,RNA-Seq,300,7218766200,SAMN35100801,4725471820,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20381921,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-12-31T00:00:00Z,DREB-WT1,SRP438091,2023-05-16T21:41:00Z,1,PRJNA972879,D_16,root tips,China,Asia,China:Hubei,Plant,ZiYangXiangCheng,4-month-old,,missing,Citrus junos Sieb. ex Tanaka,missing,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24601166,RNA-Seq,300,7228627500,SAMN35100800,4751679898,HUAZHONG AGRICULTURAL UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20381920,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Citrus,ILLUMINA,2023-12-31T00:00:00Z,ACO1-OE4-3,SRP438091,2023-05-16T21:45:00Z,1,PRJNA972879,D_15,root tips,China,Asia,China:Hubei,Plant,ZiYangXiangCheng,4-month-old,,missing,Citrus junos Sieb. ex Tanaka,missing,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
